,status,price,bed,bath,acre_lot,city,zip_code,house_size,prev_sold_date,Special_property,County,2023 General Hospital Facilities,2023 General Hospital Total Occupancy Rate,2023 General Hospital Average Stay in Days,2023 Nursing Home Facilities,"2023 Nursing Home Average Occupancy, Percent",2023 Child Care Learning Centers,"2023 Reported Violent Crime, Murder","2023 Reported Violent Crime, Rape","2023 Reported Violent Crime, Robbery","2023 Reported Violent Crime, Aggravated Assault",2023 Total Violent Crimes Reported,"2023 Reported Violent Crimes, Percent","2023 Reported Violent Crime Rate per 100,000 Population","2023 Reported Property Crime, Burglary","2023 Reported Property Crime, Larceny","2023 Reported Property Crime, Motor Vehicle Theft",2023 Total Property Crimes Reported,"2023 Reported Property Crimes, Percent","2023 Reported Property Crime Rate per 100,000 Population",2021 Total Index Crimes Reported,2023 Total Index Crimes Reported,2022 Average Number of Months Reported,2023 Average Number of Months Reported,2021-2023 Percent Change in Total Crimes Reported,"2023 Total Index Crime Rate per 100,000 Population",2023 Rank of Rate,"2022 Average Number of Establishments, All Industries","2022 Average Number of Establishments, Goods Producing Industries","2022 Average Number of Establishments, Agriculture, Forestry, Fishing and Hunting","2022 Average Number of Establishments, Construction","2022 Average Number of Establishments, Manufacturing","2022 Average Number of Establishments, Government","2022 Average Number of Establishments, Service Providing Industries","2022 Average Number of Establishments, Wholesale Trade Industries","2022 Average Number of Establishments, Retail Trade Industries","2022 Average Number of Establishments, Transportation and Warehousing Industries","2022 Average Number of Establishments, Finance and Insurance Industries","2022 Average Number of Establishments, Professional, Scientific, and Technical Services","2022 Average Number of Establishments, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Number of Establishments, Health Care and Social Assistance Industries","2022 Average Number of Establishments, Accommodation and Food Services Industries",2014 Unemployment Rate,2015 Unemployment Rate,2016 Unemployment Rate,2017 Unemployment Rate,2018 Unemployment Rate,2019 Unemployment Rate,2020 Unemployment Rate,2021 Unemployment Rate,2022 Unemployment Rate,2023 Unemployment Rate
16858,for_sale,420490,4,4,,McDonough,30253,2700,,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16859,for_sale,375800,4,3,0.04,McDonough,30253,2945,2/25/1998,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16860,for_sale,499900,4,4,0.6,McDonough,30253,3831,7/6/2015,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16861,for_sale,825000,4,3,1.11,McDonough,30253,5951,,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16862,for_sale,400000,4,3,0.1,McDonough,30253,1944,8/27/2020,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16863,for_sale,409000,4,3,0.15,McDonough,30253,2649,8/3/2020,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16864,for_sale,458940,5,3,1.3,McDonough,30253,2890,,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16865,for_sale,455440,5,3,1.3,McDonough,30253,2859,,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16866,for_sale,639000,6,5,0.7,McDonough,30253,5197,2/22/2013,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16867,for_sale,426440,5,3,1.3,McDonough,30253,2525,,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
16868,for_sale,190000,2,1,3,Meansville,30256,1176,4/28/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16869,for_sale,289900,3,2,5.06,Meansville,30256,1500,4/21/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16870,for_sale,279000,3,2,2,Meansville,30256,1760,4/28/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16871,for_sale,45000,,,3,Meansville,30256,,12/30/2021,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16872,for_sale,29950,,,1.03,Meansville,30256,,5/2/2022,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16873,for_sale,475000,5,3,2.26,Meansville,30256,3340,4/25/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16874,for_sale,129900,,,10.37,Meansville,30256,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16875,for_sale,55000,,,2.95,Meansville,30256,,5/18/2022,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16876,for_sale,480000,5,3,13.98,Meansville,30256,1452,5/6/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16877,for_sale,85000,,,3.12,Meansville,30256,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16878,for_sale,150000,,,21.92,Meansville,30256,,4/8/2022,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16879,for_sale,550000,4,4,4.87,Meansville,30256,3363,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16880,for_sale,165000,,,12.82,Meansville,30256,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16881,for_sale,575500,3,3,26.9,Meansville,30256,2085,4/15/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16882,for_sale,236300,,,23.63,Meansville,30256,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16883,for_sale,232286,,,37,Meansville,30256,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16884,for_sale,150000,3,1,0.43,Zebulon,30257,1000,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16885,for_sale,240000,3,2,1.02,Milner,30257,1224,5/27/2022,FALSE,Lamar,0,-,-,1,64.70%,9,0,2,0,7,9,14.80%,45,8,30,13,51,83.60%,255.2,116,61,8.5,8.5,-47.40%,305.2,11,366,62,10,34,16,34,219,10,44,14,16,22,13,31,36,9.60%,7.80%,6.60%,5.60%,4.70%,4.00%,6.30%,4.20%,3.40%,3.40%
16886,for_sale,235000,3,2,2.57,Milner,30257,1476,4/30/2022,FALSE,Lamar,0,-,-,1,64.70%,9,0,2,0,7,9,14.80%,45,8,30,13,51,83.60%,255.2,116,61,8.5,8.5,-47.40%,305.2,11,366,62,10,34,16,34,219,10,44,14,16,22,13,31,36,9.60%,7.80%,6.60%,5.60%,4.70%,4.00%,6.30%,4.20%,3.40%,3.40%
16887,for_sale,375000,3,2,3,Milner,30257,1880,1/19/2011,FALSE,Lamar,0,-,-,1,64.70%,9,0,2,0,7,9,14.80%,45,8,30,13,51,83.60%,255.2,116,61,8.5,8.5,-47.40%,305.2,11,366,62,10,34,16,34,219,10,44,14,16,22,13,31,36,9.60%,7.80%,6.60%,5.60%,4.70%,4.00%,6.30%,4.20%,3.40%,3.40%
16888,for_sale,250000,3,2,0.14,Milner,30257,1410,4/29/2022,FALSE,Lamar,0,-,-,1,64.70%,9,0,2,0,7,9,14.80%,45,8,30,13,51,83.60%,255.2,116,61,8.5,8.5,-47.40%,305.2,11,366,62,10,34,16,34,219,10,44,14,16,22,13,31,36,9.60%,7.80%,6.60%,5.60%,4.70%,4.00%,6.30%,4.20%,3.40%,3.40%
16889,for_sale,259000,3,2,4.6,Molena,30258,1250,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16890,for_sale,199000,3,2,3.15,Molena,30258,1561,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16891,for_sale,265000,3,2,2,Molena,30258,1596,4/20/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16892,for_sale,93000,,,8,Molena,30258,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16893,for_sale,285000,3,2,10.83,Molena,30258,1400,4/30/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16894,for_sale,48500,,,3.49,Molena,30258,,4/29/2022,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16895,for_sale,348500,4,3,2.75,Molena,30258,1972,4/22/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16896,for_sale,349000,4,2,2.18,Molena,30258,1792,4/22/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16897,for_sale,30000,,,5.83,Molena,30258,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16898,for_sale,90000,,,6.71,Molena,30258,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16899,for_sale,925000,4,5,49.41,Molena,30258,3415,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16900,for_sale,43500,,,,Molena,30258,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16901,for_sale,399900,3,2,2,Molena,30258,1878,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16902,for_sale,439900,3,2,2,Molena,30258,2077,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16903,for_sale,143000,,,14.2,Molena,30258,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16904,for_sale,173100,,,17.31,Molena,30258,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16905,for_sale,459900,5,3,2.48,Molena,30258,2203,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16906,for_sale,469900,4,3,2.41,Molena,30258,2242,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16907,for_sale,252126,,,54.81,Molena,30258,,,TRUE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16908,for_sale,429900,3,1,4.3,Molena,30258,2017,,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16909,for_sale,1150000,4,5,61.03,Molena,30258,3700,4/13/2022,FALSE,Pike,0,-,-,0,-,3,0,5,1,16,22,16.40%,106.9,18,71,22,111,82.80%,539.4,119,134,5.8,5.8,12.60%,651.1,31,393,99,6,75,17,28,224,17,43,14,15,23,21,19,25,7.00%,5.80%,5.20%,4.50%,3.60%,3.10%,4.90%,2.90%,2.80%,2.70%
16910,for_sale,59000,,,5.68,Jackson,30233,,,TRUE,Butts,1,43.80%,14.1,1,92.40%,7,1,3,1,18,23,13.40%,84.3,32,94,23,149,86.60%,546.4,329,172,7.5,5.5,-47.70%,630.8,29,580,70,3,53,13,38,401,19,89,38,17,30,31,45,56,7.50%,6.80%,5.70%,4.80%,4.10%,3.50%,6.10%,3.60%,2.90%,2.90%
16911,for_sale,279000,3,3,1.02,Jackson,30233,2000,7/20/2021,FALSE,Butts,1,43.80%,14.1,1,92.40%,7,1,3,1,18,23,13.40%,84.3,32,94,23,149,86.60%,546.4,329,172,7.5,5.5,-47.70%,630.8,29,580,70,3,53,13,38,401,19,89,38,17,30,31,45,56,7.50%,6.80%,5.70%,4.80%,4.10%,3.50%,6.10%,3.60%,2.90%,2.90%
16912,for_sale,304390,4,3,1,Jackson,30233,2334,5/30/2022,FALSE,Butts,1,43.80%,14.1,1,92.40%,7,1,3,1,18,23,13.40%,84.3,32,94,23,149,86.60%,546.4,329,172,7.5,5.5,-47.70%,630.8,29,580,70,3,53,13,38,401,19,89,38,17,30,31,45,56,7.50%,6.80%,5.70%,4.80%,4.10%,3.50%,6.10%,3.60%,2.90%,2.90%
16913,for_sale,74900,3,2,3.42,Jackson,30233,1296,4/7/2022,FALSE,Butts,1,43.80%,14.1,1,92.40%,7,1,3,1,18,23,13.40%,84.3,32,94,23,149,86.60%,546.4,329,172,7.5,5.5,-47.70%,630.8,29,580,70,3,53,13,38,401,19,89,38,17,30,31,45,56,7.50%,6.80%,5.70%,4.80%,4.10%,3.50%,6.10%,3.60%,2.90%,2.90%
16914,for_sale,261000,3,3,1,Jackson,30233,2038,7/12/2022,FALSE,Butts,1,43.80%,14.1,1,92.40%,7,1,3,1,18,23,13.40%,84.3,32,94,23,149,86.60%,546.4,329,172,7.5,5.5,-47.70%,630.8,29,580,70,3,53,13,38,401,19,89,38,17,30,31,45,56,7.50%,6.80%,5.70%,4.80%,4.10%,3.50%,6.10%,3.60%,2.90%,2.90%
16915,for_sale,95000,3,2,,Jonesboro,30236,1225,5/18/2022,FALSE,Clayton,1,23.30%,4.5,4,90.00%,97,10,14,49,170,243,13.20%,81.9,132,"1,219",243,"1,594",86.60%,537.4,"7,219","1,841",3.9,3.9,-74.50%,620.7,27,"5,924",429,4,281,143,153,"4,317",261,839,511,197,313,341,538,553,9.30%,7.80%,6.70%,5.90%,4.90%,4.40%,10.30%,6.30%,4.10%,4.10%
16916,for_sale,55000,1,1,,Jonesboro,30236,,3/25/2022,FALSE,Clayton,1,23.30%,4.5,4,90.00%,97,10,14,49,170,243,13.20%,81.9,132,"1,219",243,"1,594",86.60%,537.4,"7,219","1,841",3.9,3.9,-74.50%,620.7,27,"5,924",429,4,281,143,153,"4,317",261,839,511,197,313,341,538,553,9.30%,7.80%,6.70%,5.90%,4.90%,4.40%,10.30%,6.30%,4.10%,4.10%
16917,for_sale,250000,3,2,0.43,Jonesboro,30236,1612,7/23/2022,FALSE,Clayton,1,23.30%,4.5,4,90.00%,97,10,14,49,170,243,13.20%,81.9,132,"1,219",243,"1,594",86.60%,537.4,"7,219","1,841",3.9,3.9,-74.50%,620.7,27,"5,924",429,4,281,143,153,"4,317",261,839,511,197,313,341,538,553,9.30%,7.80%,6.70%,5.90%,4.90%,4.40%,10.30%,6.30%,4.10%,4.10%
16918,for_sale,242000,3,2,0.52,Jonesboro,30236,1104,12/16/2021,FALSE,Clayton,1,23.30%,4.5,4,90.00%,97,10,14,49,170,243,13.20%,81.9,132,"1,219",243,"1,594",86.60%,537.4,"7,219","1,841",3.9,3.9,-74.50%,620.7,27,"5,924",429,4,281,143,153,"4,317",261,839,511,197,313,341,538,553,9.30%,7.80%,6.70%,5.90%,4.90%,4.40%,10.30%,6.30%,4.10%,4.10%
16919,for_sale,489900,4,4,0.08,Jonesboro,30236,3528,4/10/1996,FALSE,Clayton,1,23.30%,4.5,4,90.00%,97,10,14,49,170,243,13.20%,81.9,132,"1,219",243,"1,594",86.60%,537.4,"7,219","1,841",3.9,3.9,-74.50%,620.7,27,"5,924",429,4,281,143,153,"4,317",261,839,511,197,313,341,538,553,9.30%,7.80%,6.70%,5.90%,4.90%,4.40%,10.30%,6.30%,4.10%,4.10%
16920,for_sale,200000,4,2,0.35,Jonesboro,30236,,4/17/2000,FALSE,Clayton,1,23.30%,4.5,4,90.00%,97,10,14,49,170,243,13.20%,81.9,132,"1,219",243,"1,594",86.60%,537.4,"7,219","1,841",3.9,3.9,-74.50%,620.7,27,"5,924",429,4,281,143,153,"4,317",261,839,511,197,313,341,538,553,9.30%,7.80%,6.70%,5.90%,4.90%,4.40%,10.30%,6.30%,4.10%,4.10%
16921,for_sale,225000,3,2,,Jonesboro,30236,1240,4/15/2022,FALSE,Clayton,1,23.30%,4.5,4,90.00%,97,10,14,49,170,243,13.20%,81.9,132,"1,219",243,"1,594",86.60%,537.4,"7,219","1,841",3.9,3.9,-74.50%,620.7,27,"5,924",429,4,281,143,153,"4,317",261,839,511,197,313,341,538,553,9.30%,7.80%,6.70%,5.90%,4.90%,4.40%,10.30%,6.30%,4.10%,4.10%
